Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
41;651321147392;190418190950,4;107,719;24,56995;13;382,8866;False
42;823496933376;183436883788,8;121,3753;24,43787;13;382,3552;False
43;535525687296;190196929126,4;97,67988;20,35681;13;382,8747;False
44;294618497024;121460227656,05;72,70398;12,50623;13;381,9864;False
45;333937147904;142505884323,2;77,40349;14,5708;13;381,9864;False
46;638225285120;182185663692,8;107,7759;26,25208;12;380,1692;False
47;498974064640;157940556561,4;93,86337;16,22974;13;384,0271;False
48;443014217728;132187897983,7;88,80387;16,12646;13;382,9875;False
49;407004872704;141134342801,6;85,04723;17,26709;13;383,2008;False
50;516931747840;180622720135,4;96,38568;21,70776;12;381,7708;False
51;781519814656;159574285208,45;117,8502;20,59155;13;383,2008;False
52;651608064000;213023830692,4;107,6484;20,16382;13;383,1102;False
53;390907002880;124629538449,6;83,19301;15,51709;13;383,6777;False
54;345897533440;147130654233,6;79,16903;27,76196;13;380,7258;False
55;500040794112;218102695014,4;94,38213;17,12524;13;382,8911;False
56;509704142848;155136317548,322;95,28974;20,27686;13;382,8911;False
57;355897638912;112507043289,6;79,82843;15,90796;13;382,2404;False
58;488852226048;119507147008;92,60247;18,6084;13;384,8671;False
59;384308936704;171147305625,6;83,28185;23,19116;13;381,2354;False
60;640429326336;156818144534,8;107,3047;17,1167;13;381,7198;False
61;364127944704;136174208530,2;80,71572;17,63574;13;382,3366;False
62;370440863744;151027928345,6;80,98969;11,12793;13;383,6658;False
63;641423310848;133082181241,6;107,8732;22,05127;13;380,5741;False
64;345372950528;117279288563,2;79,3588;17,18604;13;379,9263;False
65;350545051648;112248668441,6;79,37167;12,54126;13;381,7722;False
66;348605218816;101710661619,2;79,37049;16,5;13;381,0704;False
67;275050135552;111619654822,4;70,74159;15,646;13;380,2076;False
68;339184451584;101406822549,013;78,55736;17,51221;13;380,2076;False
69;790910468096;156132242383,2;119,9589;21,71631;13;380,2076;False
70;281949405184;106037583401,6;71,98149;18,99023;13;378,9453;False
71;466289131520;137312857638,4;91,88693;15,77417;13;380,8167;False
72;404968996864;127335130380,8;85,6336;17,18115;13;380,8124;False
73;472833982464;149081159150,4;92,61823;20,60449;13;380,5735;False
74;306290786304;85432420078,4;74,6338;12,99585;13;380,2661;False
75;337571971072;115268362035,2;78,35231;19,00049;13;380,2661;False
76;332593856512;131236150230,4;77,89623;15,61426;13;379,8631;False
77;252879880192;109389276267,2;68,08346;13,13086;13;379,2658;False
78;383292178432;153086394496;84,31826;15,82031;13;377,7712;False
79;479982059520;168466543212,8;93,03243;18,59741;13;381,3456;False
80;476578578432;207637086548,8;94,20441;14,33105;13;377,2802;False
81;341269512192;106436654342,4;79,12297;20,28735;13;379,1672;False
82;399535046656;153989051251,2;84,52463;17,52539;13;382,4102;False
83;856283152384;258232841638,4;123,7413;23,2124;13;382,4102;False
84;511513493504;222607477228;95,10929;17,13403;13;383,8284;False
85;546741387264;160501495958,8;98,32985;21,89795;13;383,8284;False
86;484999069696;187257048332,8;92,48015;17,48218;13;384,1917;False
87;412407267328;158288600791,063;85,90008;14,18848;13;382,3371;False
88;490831970304;200868944076,8;93,85096;20,58618;13;381,9605;False
89;244974026752;107804322918,4;65,68237;12,80615;13;384,3623;False
90;351560892416;149976998970,4;79,51844;15,9856;13;381,6702;False
91;364180733952;141772962499,2;80,89475;14,15601;13;381,7908;False
92;649159901184;209195129725,2;107,3483;25,19849;13;383,3427;False
93;520307802112;176268802787,2;95,95969;26,12012;13;383,7316;False
94;468112900096;129080057945,6;91,49288;17,14111;12;382,4066;False
95;366933180416;130734351506,9;81,50568;17,94873;12;380,8352;False
96;472751276032;139615923936;91,86785;15,69287;13;382,6208;False
97;821998583808;192760979401,6;121,382;24,70166;12;382,1092;False
98;419425452032;187652678654,487;86,70541;17,41064;12;382,1092;False
99;346343342080;132215108633,6;78,79021;17,11182;12;382,1092;False
100;510581473280;164463227276;95,66462;17,77393;12;382,1092;False
101;342445785088;132034284699,2;78,43752;14,26367;13;381,8107;False
102;480253837312;147806095532,8;92,79936;16,10938;12;382,0559;False
103;371054903296;156372514201,6;80,79554;14,71777;12;384,4924;False
104;338532990976;150753969971,2;78,60486;17,49707;12;379,8109;False
105;386530050048;148235344010,3;82,93109;20,2207;12;383,0447;False
106;390569525248;123469799161,6;84,36816;17,16162;12;379,9972;False
107;516833017856;204200822937,6;95,19781;24,80957;12;384,9155;False
108;359235911680;136714939392;79,76392;11,13135;12;383,6385;False
109;897267990528;181268667801,6;125,4241;22,04346;12;384,9344;False
110;351748653056;139043297071,2;78,53009;20,12695;12;384,9344;False
111;381787340800;138817572838,4;82,71837;15,55469;12;382,1254;False
112;487485603840;196903564073,6;93,10578;23,24219;12;383,1212;False
113;653780975616;180560643584;108,4929;28,7998;12;381,5428;False
114;888738938880;198563538694,4;127,6008;21,93408;12;379,3345;False
115;462585790464;162038372595,2;92,05822;14,08984;12;379,3345;False
116;509487775744;202711001193,6;96,00546;20,11914;12;380,9319;False
117;387273621504;148321384448;83,68782;21,7085;12;380,9762;False
118;529302454272;210978951187,2;97,50696;23,13818;12;381,8366;False
119;391567638528;123479657661,564;83,74971;9,940918;12;382,1906;False
120;549495504896;189388657651,2;99,21149;12,5835;12;382,1906;False
121;617785982976;223853436934,4;105,6435;18,45166;12;381,1104;False
122;872946794496;209085764944;124,3367;30,94971;12;383,6451;False
123;495866118144;203667305984;93,04068;14,1709;12;385,4839;False
124;653936492544;170552682195,2;107,6671;12,7002;12;383,5215;False
125;539811184640;181261317614;97,82195;23,17432;12;383,5215;False
126;666634158080;267628212224;109,6389;15,55566;12;381,3462;False
127;1141589540864;238957989299,2;142,6034;16,18311;12;382,8983;False
128;507636875264;115346381168;95,09364;20,11084;12;382,8983;False
129;357636734976;145867536643,2;78,82677;14,65283;12;386,0986;False
130;694692347904;207051806784;109,8624;15,54102;12;386,0986;False
131;891818606592;202617129369,6;124,4775;17,41064;12;386,0986;False
132;602060816384;270731370909,741;102,2758;14,2666;12;386,0986;False
133;391886995456;220112813094,4;84,00924;15,49268;12;381,5068;False
134;540602105856;213870289497,6;98,67008;14,36914;12;381,5068;False
135;501823930368;191361553177,6;95,08475;14,05078;12;381,4549;False
136;477970563072;199420508569,6;92,62325;12,72949;12;381,9329;False
137;500595884032;225683965030,4;93,82863;12,62158;12;384,5376;False
138;471717281792;180857524928,425;92,01537;11,62793;12;381,9329;False
139;887539695616;257613283060,8;124,4279;17,17285;12;385,5826;False
140;681402761216;251190639488;109,0249;16,16699;12;385,5826;False
141;658277662720;216950848384;108,2814;19,18945;12;382,9132;False
142;570674184192;181664688281,6;99,28371;12,76367;12;386,8513;False
143;1695014715392;311870136905,6;173,9327;20,31006;12;382,6517;False
144;705751220224;246946609971,2;110,1231;13,05176;12;387,5238;False
145;1417740288000;252121254470,4;156,4846;15,77344;12;386,8575;False
146;832935493632;288740610073,6;122,2571;12,92627;12;381,9628;False
147;490451533824;142361227072;93,67271;17,61377;12;382,3461;False
148;519994736640;190838471833,6;95,79716;23,22461;12;384,0884;False
149;536871796736;191764120473,6;97,99154;13,00586;12;382,3823;False
150;868231872512;200257373363,2;122,8771;14,25879;12;385,9798;False
151;397138722816;128327067520;83,10445;20,30859;12;385,9798;False
152;694855860224;158087983974,4;109,926;19,08545;12;385,9798;False
153;546822422528;167321802150,4;97,51611;17,10352;12;385,9798;False
154;550428409856;203974105184;98,17617;20,71631;12;385,0906;False
155;479111544832;227951686105,6;91,29795;18,7002;12;385,9267;False
156;330738204672;116228765504;75,95644;13,0957;12;385,5834;False
157;384898859008;132690549324,8;82,64223;15,7002;12;383,396;False
158;687521595392;219354241472;109,513;17,47363;12;385,5834;False
159;526016544768;157297565248;96,80834;26,2168;12;382,8758;False
160;533744943104;190948856268,8;96,54257;17,14063;12;385,4476;False
161;835586424832;222677070297,6;121,5323;19,17627;12;383,8863;False
162;500969144320;164371746611,2;93,71482;17,16064;12;384,9445;False
163;538446921728;231019343360;97,46842;13,10547;12;384,1242;False
164;921475743744;243882442672;127,2891;14,10889;12;384,5627;False
165;597336588288;284527728435,2;103,1263;20,11914;12;382,9659;False
166;691390709760;178736646790,4;110,1473;17,53223;12;384,8209;False
167;535434723328;194381987545,6;96,82936;14,14258;12;385,0917;False
168;531717881856;230439874380,8;96,47999;17,62646;12;385,1255;False
169;720950067200;224504195379,2;112,3586;20,1792;12;385,0917;False
170;501313011712;208350109132,8;94,39022;15,9751;12;383,1937;False
171;578999156736;155987400652,8;101,2996;20,13184;12;383,5489;False
172;532797849600;173587389574,4;97,94031;20,125;12;381,5457;False
173;506198392832;221139868979,2;94,23639;11,73828;12;384,8527;False
174;522253795328;207601450291,2;96,09593;14,25439;12;383,8462;False
175;644680712192;185632160051,2;106,5501;14,65723;12;384,3667;False
176;684029378560;186788223756,8;109,9961;23,10938;12;383,8015;False
177;741152391168;175652446361,6;113,5438;16,03955;12;385,9463;False
178;715298504704;286199887769,6;111,4999;18,76709;12;386,0522;False
179;690428706816;234348322508,8;109,484;15,68945;12;386,1944;False
180;672720093184;249641233740,8;107,8373;14,55713;12;386,7517;False
181;386627928064;174549894668,8;81,7399;20,11719;12;386,7898;False
182;396059017216;150826056025,6;82,62627;10,08154;12;387,1161;False
183;414358241280;148928363494,4;84,31184;18,58691;12;387,7332;False
184;706100461568;184229555942,4;110,2707;14,74072;12;387,2416;False
185;736289619968;232000523468,8;112,7517;15,75977;12;386,9018;False
186;394490707968;157232168994,05;83,28044;20,40625;12;384,5772;False
187;500986150912;146175829299,2;93,18123;11,09961;12;386,4171;False
188;273961140224;106788304677;68,52869;14,1377;12;387,8359;False
189;371212091392;108354488475,2;80,99883;15;12;383,903;False
190;516136960000;188640621632;94,88007;18,74902;12;385,6012;False
191;227213901824;93155389302,4;63,23186;12,65137;12;384,4628;False
192;509790126080;141994327744;95,05481;20,21973;12;383,5433;False
193;365093584896;118013509548,8;78,70257;26,31152;12;389,1725;False
194;537662652416;161217507718,4;96,32339;17,22461;12;386,9743;False
195;385057062912;155221052723,2;81,10346;13,02344;12;388,2834;False
196;501876097024;152155554752;92,67486;14,25;12;388,0529;False
197;348567207936;172219729536;78,59718;12,91406;12;383,5519;False
198;513204912128;135807817369,6;95,17837;17,20801;12;384,065;False
199;480032063488;211792649177,6;92,44914;17,41602;12;382,9612;False
200;710281723904;202705911764,8;111,3707;17,12988;12;385,4453;False
201;475477573632;196531945308,8;92,24461;14,56152;12;382,3103;False
202;638904172544;143036319395,2;106,9286;14,11914;12;382,3103;False
203;1057591853056;191770533264,8;137,3136;14,68848;12;382,7927;False
204;691100057600;252089497051,6;111,2107;15,80371;12;382,3103;False
205;285946019840;158502873779,2;71,17493;14,47363;12;383,5983;False
206;737227767808;179505920510,4;114,2841;14,29688;12;383,5983;False
207;827368341504;224756272697,7;122,4688;16,48438;12;380,6706;False
208;837151162368;250438139865,6;122,2198;17,05469;12;382,684;False
209;490135486464;200957342208;93,52522;19,12402;12;382,6657;False
210;673575075840;169949997600,8;109,4689;15,63184;12;383,0612;False
211;474252312576;174173640224;92,66357;11,65234;12;380,8294;False
212;519111081984;201096346329,6;96,31759;12,70313;12;382,4867;False
213;493145456640;239979065283,2;94,20418;12,97168;12;381,6028;False
214;1389969145856;290437728818,4;158,2563;36,58203;12;381,4414;False
215;497190174720;256151264153,6;94,78171;12,49707;12;381,0873;False
216;528723902464;182315822809,6;97,33237;18,90039;12;382,1537;False
217;664895488000;179127731987,2;108,4585;17,12695;12;383,7739;False
218;370583928832;128693292243,2;81,83047;15,61133;12;381,0823;False
219;901137367040;195971283660,8;126,1882;20,63184;12;383,9291;False
220;675337994240;183082638700,8;109,1509;21,71387;12;384,1394;False
221;348753068032;114663681401,4;78,68263;12,70605;12;383,3423;False
222;677116051456;187448567769,6;109,8054;14,34766;12;382,947;False
223;487428947968;195985442099,2;93,1639;14,15918;12;382,947;False
224;364928204800;198752110182,4;82,2725;12,98828;11;377,7745;False
225;380823535616;142969498089,6;81,90885;14,16016;12;384,315;False
226;652748783616;197579595801,6;108,1511;13,44141;12;382,1449;False
227;517627707392;170360364544;95,92126;14,16113;12;383,1739;False
228;343719149568;142182863974,4;78,48014;14,14746;12;382,1449;False
229;653319929856;178020534214,4;108,1984;16,08008;12;382,1449;False
230;884406484992;186486555584;124,8702;17,2832;12;384,2184;False
231;548060528640;188781406848;99,17426;14,1416;12;381,9532;False
232;492704071680;185622033696;92,98551;11,59863;12;384,8149;False
233;642826960896;148008381389,946;107,5671;20,62695;12;381,5738;False
234;642064121856;178155248000;107,5032;18;12;381,5738;False
235;851636584448;298113925862,4;124,2511;14,08105;12;380,6723;False
236;462110490624;156970499696;91,52633;14,50488;12;380,6723;False
237;679879376896;197073373747,2;110,9368;17,22559;12;380,8556;False
238;522445324288;218525329369,6;97,04105;14,16699;12;381,3964;False
239;470504144896;142530817177,6;92,68232;13,0957;12;379,7722;False
240;480463912960;122579301937,7;92,9903;17,11523;12;381,5884;False
241;350901075968;115784063326,4;79,45983;13,15723;12;381,6188;False
242;498392924160;215410658484;94,42092;12,63184;12;382,3653;False
243;490580312064;216024256921,6;93,32391;14,61133;12;383,3317;False
244;848558358528;190237559206,4;123,7951;20,16406;12;381,1461;False
245;517888966656;94857863210,4;97,3683;24,90723;11;379,4319;False
246;351643926528;131066446745,6;80,03775;14,22461;12;380,0474;False
247;233157869568;122581582796,8;64,6527;11,12109;12;382,084;False
248;350790451200;117399611187,2;79,88996;17,73633;12;380,2079;False
249;351249104896;143218751385,6;81,34213;12,63672;11;375,8328;False
250;351316672512;133911655993,6;79,10934;11,66309;12;382,8962;False
251;230439419904;97621414006,4;64,0703;11,12402;12;382,8962;False
252;492536102912;186451689446,4;93,66933;16,10254;12;382,8962;False
253;349024813056;119081051263,2;79,3893;12,63574;12;381,1631;False
254;352413679616;90385915981,1;79,23276;17,51367;12;382,8962;False
255;489594224640;173507449139,2;93,38918;15,78125;12;382,8962;False
256;512019890176;143822030707,2;95,29745;17,39258;12;383,4494;False
257;499207798784;142068570664;95,5252;17,15918;12;379,6195;False
258;344073699328;108477068480;78,44668;17,38477;12;382,3849;False
259;548656447488;155977679436,8;99,27265;18,94336;12;381,8391;False
260;211390808064;71069953585,6;61,64185;9,688477;12;381,7493;False
261;271580184576;95429623852,8;70,06026;19,1582;12;381,0526;False
262;480014008320;115397137324,8;93,14288;20,1377;12;381,0526;False
263;319482658816;105970062745,6;76,11081;17,3623;12;380,6433;False
264;470743285760;128750226681,6;92,10561;21,69141;12;381,4205;False
265;338439077888;143959188889,6;78,34109;21,64453;12;380,6277;False
266;364636831744;136100638617,6;80,92207;26,52637;12;381,8641;False
267;228645142528;85546431416;64,27855;12,72168;11;381,0746;False
268;484455481344;117602279603,2;93,22429;13,33008;12;382,0016;False
269;857672122368;159190685760;123,7596;18,51953;12;382,5791;False
270;289270988800;106171627617,2;71,72556;15,42676;12;383,106;False
271;321172307968;135843981043,2;75,92854;15,81934;12;381,9232;False
272;365847183360;154177223065,6;80,31794;20,10938;12;384,2007;False
273;475825242112;191453592326,4;92,26177;20,4873;12;382,356;False
274;777078112256;149327392368;118,2076;30,7002;12;381,7022;False
275;330562928640;119310949164,8;77,42171;17,16895;12;380,6357;False
276;389320441856;147921301888;83,82537;17,31445;12;381,2285;False
277;485626511360;170336169574,4;93,62096;17,12793;12;381,2285;False
278;326499926016;137857157401,6;76,74886;12,92578;12;381,2821;False
279;722732449792;146419927641,6;113,7052;32,09375;12;382,36;False
280;785616535552;232495913811,2;118,7529;17,12793;12;381,9215;False
281;492426428416;171558761076,291;94,87569;15,92773;12;379,6154;False
282;468398538752;168489281620,8;92,93011;20,10449;12;378,5305;False
283;476286910464;165827437222,4;93,70937;17,01074;12;378,5305;False
284;496911876096;145957902290,405;94,41137;14,72363;12;382,0119;False
285;340204847104;118223474738,466;78,66404;12,54883;12;380,2443;False
286;250182107136;122184965536;66,98134;11,24219;12;382,0465;False
287;324083646464;109705648134,4;76,09344;14,0957;11;382,5201;False
288;281682935808;125395618479,2;71,4169;16,07813;12;380,8198;False
289;486487687168;137366252484,8;94,21552;23,09863;11;379,8473;False
290;368151986176;147915495788,8;81,35368;21,8457;11;381,7311;False
291;515782639616;110714557119,2;95,97523;18,4541;12;382,5746;False
292;682639097856;161557368204,8;110,8406;24,64648;12;381,5907;False
293;374888005632;129267669832;79,93333;17,77441;13;388,5813;False
294;355374039040;118109754521,6;78,92004;17,07129;12;384,979;False
295;674372517888;164627150188,8;109,6749;15,73535;12;382,7324;False
296;526187364352;128435776307,2;94,6765;20,52246;13;388,644;False
297;359825506304;153242508532,7;78,88541;15,73438;12;386,6929;False
298;801197719552;189667218534,4;118,977;24,5918;12;383,947;False
299;348959342592;86882518925,25;77,88619;14,45898;13;386,0273;False
300;480115458048;119168412806,4;91,7561;14,12891;13;384,9095;False
301;849545854976;148132054646,884;121,8572;20,3457;13;385,3259;False
302;524066062336;156015656467,2;96,20861;17,11035;13;383,9895;False
303;306127994880;94435716954;73,53133;17,60156;13;383,9895;False
304;661059338240;172988151026,4;106,7964;17,48828;13;386,9983;False
305;502823157760;168039825760;94,24306;17,46387;13;383,9773;False
306;331514347520;140173851196,8;76,68636;14,22656;13;383,4323;False
307;255726665728;104879906559,617;67,30449;12,62891;13;383,6154;False
308;677197185024;182363414195,2;110,154;18,63281;13;382,1537;False
309;521502720000;133423758105,6;95,80875;15,57715;13;384,4283;False
310;498078613504;163846802547,2;93,79636;14,1543;13;383,98;False
311;707098050560;178803467545,6;112,703;21,5752;12;381,8296;False
312;767479250944;131495375614,4;116,93;27,49512;12;382,8878;False
313;627274874880;158727377779,2;106,1511;20,3584;12;381,8296;False
314;488258437120;146676048691,2;93,65273;14,09375;12;381,8296;False
315;486335676416;180574212953,6;92,89139;16,07031;13;383,4085;False
316;372302774272;143824012927,2;81,27473;17,08203;13;383,4085;False
317;525527154688;146002460787,2;95,85571;15,93164;13;385,2888;False
318;688277553152;202901672198,4;110,2332;20,07813;13;384,0429;False
319;461837369344;159130054848;91,95657;15,56445;12;379,4092;False
320;821234368512;171377354963,2;121,6309;20,33887;13;381,4695;False
321;558340440064;200917157504;98,95296;14,10156;13;384,8994;False
322;522037657600;176712484249,6;96,25993;16,14453;13;383,3572;False
323;511867879424;135365983603,2;95,11482;20,01855;13;383,9021;False
324;712390672384;200278342758,4;111,8845;18,99805;13;384,6444;False
325;706311880704;138300759803,6;111,7699;18,60645;13;383,8095;False
326;407236771840;175847771136;85,74603;21,44043;13;381,1884;False
327;651880300544;234594766976;106,3677;21,6582;13;386,2331;False
328;539008434176;155825878144;96,68112;17,08398;13;386,3409;False
329;517909348352;160872156556,8;96,29642;17,52246;13;382,2473;False
330;383497568256;133494728870,4;82,85261;17,06152;13;382,2816;False
331;348145745920;113246311948,8;79,33853;12,5791;12;381,0052;False
332;251224358912;85182156838,4;67,39606;15,7832;12;381,0052;False
333;493057703936;128624986342,4;93,50203;18,4834;13;383,4881;False
334;550232129536;165231019929,6;99,24199;17,5791;12;382,283;False
335;691802079232;183341251968;111,2791;20,11816;12;382,283;False
336;502728130560;204954856665,6;95,43543;22,00879;12;380,7483;False
337;379453898752;147752794214,4;81,38068;17,11523;12;385,5128;False
338;568665047040;222075708972,8;99,21623;18,61328;12;386,572;False
339;363726340096;135551443084,8;80,61748;14,54492;12;382,5065;False
340;516976017408;170150346355,2;96,11187;18,62109;12;382,5065;False
341;349409050624;142067144499,2;79,09424;15,99023;12;382,2506;False
342;520892547072;141082512576;96,03228;18,46973;12;383,6818;False
343;522005708800;121291254598,4;96,25152;17,53223;12;383,3717;False
344;516446191616;156375383059,2;95,59241;18,59961;12;383,7597;False
345;505031131136;164565648966,4;94,53007;21,41602;12;383,7597;False
346;380460269568;138630344691,2;81,62295;14,24707;13;385,0894;False
347;512091029504;148316568390,4;95,12177;17,07031;12;383,9392;False
348;370942115840;79367134912;80,96869;14,59082;12;383,9052;False
349;701750902784;267086784204,8;111,3667;18,58105;12;383,9052;False
350;389942804480;169182663680;82,65823;15,99707;12;385,0138;False
351;525002407936;236501995724,8;95,7312;17,0957;12;385,4944;False
352;523624742912;192275898380;95,60551;16,06543;12;385,4944;False
353;537586696192;181002742201,6;96,29075;21,57813;12;387,0435;False
354;539173814272;140774039635,2;97,30145;23,04492;12;384,7365;False
355;380514893824;180971874457,6;82,48001;14,41895;12;382,4354;False
356;386256863232;125135025113,6;82,99041;18,47266;12;382,772;False
357;347088683008;129218437888;78,89322;15,60156;12;382,0501;False
358;543855017984;121868367782,4;98,09376;20,30957;12;383,7663;False
359;367729934336;119573528908,8;81,0963;15,50195;12;382,3922;False
360;527763603456;115227289011,2;97,51902;19,04199;12;381,4348;False
361;340112572416;148575378598,772;77,63329;12,65625;12;383,5679;False
362;866707832832;169234132298,743;123,7564;21,8291;12;383,9244;False
363;350493605888;136837390080;78,87878;14,09668;12;383,3422;False
364;421474959360;157546737574,4;86,7263;13,0752;12;382,6691;False
365;478407426048;170585561036,8;92,39828;18,66895;12;382,6691;False
366;498650841088;147888380263,6;94,57719;16,92383;12;382,0099;False
367;619562336256;146233655711,2;106,5418;29,21484;12;379,3281;False
368;417635500032;141777489548,8;86,04456;14,11719;12;383,516;False
369;668720562176;196533364436,6;108,8797;21,97266;12;383,516;False
370;907477778432;177434245196,8;127,3421;21,59961;12;382,4992;False
371;550406258688;229914032256;99,29729;18,88672;12;382,1814;False
372;497578835968;151572864896;94,41189;15,94922;12;382,1814;False
373;507824013312;166931342540,8;96,04673;12,93945;12;380,4077;False
374;674903752704;182549834463,618;109,9249;20,65625;12;382,2521;False
375;1372525953024;242795400320;156,7601;21,81836;12;382,2521;False
376;654917435392;164942396720;109,2785;20,3125;11;379,9318;False
377;576394952704;195917768294,4;101,3503;20,83008;12;382,8453;False
378;342548283392;167532154425,6;77,90231;12,68359;12;383,5957;False
379;471936434176;176618516710,4;92,90594;14,1875;11;379,547;False
380;510878646272;181191915779,2;96,61221;20,30273;11;379,6802;False
381;472079433728;174757264896;91,81596;18,67383;12;382,5835;False
382;293491245056;133730133107,2;72,39494;14,70117;12;382,5835;False
383;372717223936;214391300300,8;81,21293;17,24414;12;383,7453;False
384;383135318016;182316258124,8;81,88193;12,48438;12;385,1755;False
385;365938311168;164522733260,8;80,11773;20,24219;12;384,8725;False
386;379903606784;145392913644,8;81,42622;14,16602;12;385,5212;False
387;703171985408;128306869209,6;111,496;20,1875;12;383,8672;False
388;577925152768;151375992550,4;100,6405;14,11133;12;384,9835;False
389;248148164608;118867398976;65,9466;15,82813;12;384,9835;False
390;683327946752;175838218316,8;109,8988;15,60352;12;383,8967;False
391;765214064640;179275294336;115,9694;17,43359;12;384,6201;False
392;504873779200;193814007580,8;94,65982;17,49805;12;383,3691;False
393;537692504064;196339385984;97,21222;16,03516;12;384,619;False
394;383268945920;161348834041,6;81,63611;15,59961;12;385,9932;False
395;960034963456;290572183820,8;131,3331;17,67773;12;381,8091;False
396;526036402176;162819396198,4;95,79669;20,18164;12;385,5715;False
397;283816198144;154442805939,2;70,46754;17,41992;12;385,2;False
398;928742703104;200660542438,4;126,6694;21,82422;12;386,8275;False
399;672925417472;214417740236,8;107,822;23,41211;12;386,8275;False
400;378567360512;159092131234,75;81,40754;15,84766;12;385,1276;False
401;1120578437120;185203189811,2;141,2222;20,1582;12;383,0118;False
402;511128403968;153419425248;95,25187;20,43555;12;383,349;False
403;484865507328;176178681510,4;93,02601;15,59766;12;382,6522;False
404;666154369024;188030297331,2;108,7055;14,53906;12;383,4341;False
405;428178276352;143483811196,8;87,09206;21,65039;12;383,6093;False
406;346908491776;156053822579,2;77,69812;12,55469;12;385,891;False
407;511996657664;157453645452,8;93,72596;14,12109;12;387,7178;False
408;376858705920;154789506521,6;82,81322;17,05664;12;380,1833;False
409;643617980416;194620126816;104,3974;26,24414;12;389,4182;False
410;892693512192;162060821773,6;127,5651;23,06445;12;379,9674;False
411;554558357504;196121144172,8;99,96259;24,96484;12;381,4381;False
412;349423927296;96418436096;78,97375;15,60938;12;382,6447;False
413;508580560896;144540564070,4;97,05383;17,07813;12;377,9591;False
414;661351301120;208997006150,4;109,0172;17,54688;13;381,7809;False
415;370142281728;159508795072;80,30996;15,58594;13;385,724;False
416;517433688064;187798821888;96,17885;24,75977;13;382,4417;False
417;370338168832;142855501644,8;81,36759;17,10547;13;382,4417;False
418;904191344640;185686330745,6;125,7682;16,06836;13;385,2177;False
419;412721545216;130491183809,2;85,81154;20,20898;12;382,6972;False
420;513364426752;164082131353,6;96,1849;17,51953;13;381,4205;False
421;675793141760;221735391436,8;108,6107;21,60547;13;385,4987;False
422;755090391040;188158829056;114,3371;20,41602;13;386,5522;False
423;343655284736;146202039296;77,36398;11,09766;13;385,7878;False
424;489840082944;151020894912;92,21983;23,04688;12;386,1908;False
425;906743382016;231382789721,6;125,7468;17,48828;13;385,6235;False
426;378111852544;171265730532,8;81,13;18,61523;13;385,8505;False
