Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
2154;2978567680;436782708,934375;106,1066;17,36719;11;408,1008;False
2155;1040888064;273162868,46972;84,17853;20,03125;11;415,2473;False
2156;1282589056;281031134,11875;93,78683;24,57813;11;407,4449;False
2157;1203961728;245114367,077347;73,3283;9,726563;11;405,0285;False
2158;2934049024;447519360,75;97,89772;12,67969;11;405,0285;False
2159;710030080;276245220,584622;66,81587;11,48438;11;409,134;False
2160;2422298880;401507618,55;98,19032;15,60156;10;406,5568;False
2161;1696696320;406110625,704636;85,72023;12,9375;10;406,5568;False
2162;1042967936;217195596,453125;82,88628;18,39844;10;406,5568;False
2163;996732416;350311090,1;72,76912;11,4375;10;406,5568;False
2164;1628103040;451092797,5125;84,35503;12,61719;10;405,6959;False
2165;1080582144;252621916,973437;80,34996;15,6875;10;406,695;False
2166;2755969024;417463341,2;98,94764;14,14063;10;406,5568;False
2167;1279887872;330821205,7;79,37543;12,60938;10;406,5568;False
2168;2237284608;460541456,415625;91,25488;12,60156;10;406,5568;False
2169;1183449600;321922415,45625;75,50274;11,16406;10;406,5568;False
2170;1808212608;415245965,6;84,03159;11,21094;10;406,5568;False
2171;1644612864;403001119,9;94,91562;20,07031;10;406,6934;False
2172;1547486464;353160529,459375;85,58713;14,10156;10;406,687;False
2173;3294420992;278632640,625;110,8259;18,57031;10;405,5392;False
2174;1326355072;308368059,5;80,24259;12,65625;10;404,8975;False
2175;4170439680;584590042,150691;109,722;14,09375;10;405,5392;False
2176;1224639872;303676154,3;78,71152;12,71094;10;405,5392;False
2177;2057943808;289962706,925;94,32552;15,60156;10;405,5876;False
2178;3197766656;382246728,60625;114,3185;21,64063;10;405,1817;False
2179;1310891904;201262238,15;82,13648;13,96875;9;402,3278;False
2180;713822912;142022533,8;72,83926;15,98438;10;405,3443;False
2181;710443584;158569751,514453;64,1287;9,601563;9;403,3311;False
2182;538058368;142006523,49375;62,46178;11,36719;9;401,8138;False
2183;1343728256;250298026,326562;82,44465;14,03125;10;408,0919;False
2184;1853226112;392547124,1;82,39723;10,03906;9;403,6185;False
2185;767252224;230165232,60625;71,78458;13,96875;9;403,6185;False
2186;1011967552;283243504,14375;73,12556;11,375;9;402,5697;False
2187;1334482944;218513731,225;74,74158;9,414063;9;402,5697;False
2188;1104391680;130229366,899951;86,05128;20,03906;9;403,6185;False
2189;4691486720;462223851,959375;123,7758;20,14063;9;402,5697;False
2190;674582656;193879383,124095;60,74332;8,125;9;402,5912;False
2191;935400384;190976626,275;75,85493;14,20313;8;401,2787;False
2192;2299695104;407851136,35;92,29237;12,66406;9;401,4026;False
2193;1457435904;333490941,568661;82,23624;12,64844;9;403,0633;False
2194;718111232;223116609,607031;74,3296;17,13281;9;403,0633;False
2195;1748225152;492894931,30625;95,11954;18,82031;9;401,9251;False
2196;2445133312;436707600,1;90,59847;11,125;9;403,7561;False
2197;736487616;170143426,7375;71,1993;14,10156;9;404,1382;False
2198;966564672;206243939,45;76,60992;14,34375;9;402,4885;False
2199;1453120384;263092560,85625;86,63014;15,66406;9;404,1382;False
2200;2217145600;423222343,2;100,6554;18,60156;9;401,7862;False
2201;761311680;299373471,55;67,97308;11,32031;8;403,7133;False
2202;6516068352;557696114,635156;129,4124;17,32813;9;402,5628;False
2203;1242271872;334414623,75;91,64928;22,95313;9;404,1497;False
2204;969756224;301543836,8;78,56526;15,89844;9;404,6642;False
2205;1392272256;342079631,878125;81,45348;12,74219;9;403,0227;False
2206;695365888;158188240,726563;70,36823;14,21094;9;403,0227;False
2207;1161519232;197677374,320081;84,01698;17,28906;9;403,0227;False
2208;1283084032;233420711,684375;84,24216;15,82031;9;403,0437;False
2209;951681152;278498295,95;73,94166;12,625;9;401,9445;False
2210;1097446656;257226683,836034;84,36458;18,57813;9;402,4804;False
